product_id,product_brand,product_model_name
B07SVPKTYK,Apple,Verizon Prepaid - Apple iPhone 6S (32GB) - Space Gray
B07SWFLKYW,Nokia,"Nokia 2.2- Android 9.0 Pie - 32 GB - Single Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - 5.71"" HD+ Screen - Black - U.S. Warranty"
B07T3KMJW8,,Redmi 7A 2+16Gb Black EU
B07T6JXP9J,Motorola,"Moto Z3 Play - Unlocked - 32 GB - Deep Indigo (US Warranty) - Verizon, AT&T, T-Mobile, Sprint (Renewed)"
B07T7MM64L,Xiaomi,"Xiaomi Mi 9T (128GB, 6GB RAM) 6.39"" AMOLED FHD + Full Screen Display, 48MP Triple Camera, Global 4G LTE Dual SIM GSM Factory Unlocked (Carbon Black)"
B07T9G946J,Nokia,Nokia 3.1 4G LTE Dual Sim Factory Unlocked 16GB 2GB RAM Android 9 Octa Core
B07TB7DJ2J,Xiaomi,"Xiaomi Redmi 7A (32GB, 2GB RAM) 5.45"" Display, Face ID, Dual SIM GSM Factory Unlocked (US + Global 4G LTE International Model) (Black)"
B07TD6F34D,Samsung,Samsung Galaxy Note 9 128GB - Lavender Purple - Verizon Wireless (Renewed)
B07TDC7BKR,Samsung,"Samsung Galaxy A20 SM-A205GDS 32GB, Dual Sim, 6.4"" Infinity-V Display, Dual Rear Camera, 3GB RAM, GSM Unlocked International Model, No Warranty (Red)"
B07TDMZ849,Samsung,"Samsung Galaxy J2 Pure Unlocked 4G LTE J260AZ 16GB Quad Core LCD 5"" 8MP Android 8.1 Desbloqueado"
B07TDNCVW2,Samsung,Samsung Galaxy S10+ Plus Verizon + GSM Unlocked 128GB Blue (Renewed)
B07TKQ8QYW,Motorola,"Motorola Moto G7 Play XT1952 32GB+2GB RAM 5.7"" Max Vision LTE Factory Unlocked (International Model, No Warranty) Deep Indigo (Renewed)"
B07TVW6QY5,Samsung,"Samsung Galaxy Cellphone S10+ Plus AT&T T-Mobile GSM Unlock (White, 128GB) (Renewed)"
B07TYW7CSS,Samsung,"Samsung Galaxy A80 SM-A805F/DS 128GB Dual-SIM (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version (Phantom Black)"
B07V3TL48P,OnePlus,OnePlus 6T A6013 128GB Mirror Black - US Version T-Mobile GSM Unlocked Phone (Renewed)
B07V5KS95Y,Samsung,"Samsung Galaxy Note 10+ Plus Factory Unlocked Cell Phone with 512GB (U.S. Warranty), Aura Black/ Note10+"
B07V5NSD8N,Samsung,"Samsung Galaxy A80 SM-A805F/DS Dual Sim (Factory Unlocked) 6.7"" 128GB 8GB RAM (Ghost White)"
B07VB9MMMW,Xiaomi,"Xiaomi Mi A3 64GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)"
B07VD3JH2C,Xiaomi,"Xiaomi Mi A3 64GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)"
B07VFPMT2Q,Samsung,"Samsung Galaxy A20 (32GB, 3GB RAM) 6.4"" Super AMOLED, Fast Charge 4000mAh Battery, US & Global 4G LTE GSM Factory Unlocked A205G - International Model (Black, 32GB + 32GB SD Bundle (Single SIM))"
B07VGTHTGN,Samsung,"Samsung Galaxy A70 128GB/6GB SM-A705MN/DS 6.7"" HD+ Infinity-U 4G/LTE Factory Unlocked Smartphone (International Version, No Warranty) (Black) (Renewed)"
B07VGTS8MJ,Samsung,"Samsung Galaxy A10 (32GB, 2GB RAM) 6.2"" Infinity-V Display, Android 9.0 Pie, US + Global 4G LTE Dual SIM Factory Unlocked A105M/DS - GSM International Model (Red, 32GB + 64GB SD Bundle)"
B07VHRFGV2,Nokia,Nokia 106 Single Sim (2018) TA-1190 Dual-Band (850/1900) Factory GSM Unlocked Feature Phone (International Model)
B07VPMYXST,Xiaomi,"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)"
B07VPXDV59,Samsung,"Samsung Galaxy A70 (128GB, 6GB RAM) 6.7"" in-Screen Fingerprint, 25W Super-Fast Charger, US + Global 4G LTE GSM Unlocked International Model A705MN/DS (Black, 128GB + 128GB SD + Case Bundle)"
B07VYP6VLS,HUAWEI,"Huawei Y9 Prime 2019 (128GB, 4GB RAM) 6.59"" Display, 3 AI Cameras, 4000mAh Battery, Dual SIM GSM Factory Unlocked - STK-LX3, US & Global 4G LTE International Model (Midnight Black, 128 GB)"
B07VZL1W7K,Samsung,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4"" Screen, Black, [SM-A505UZKNXAA]"
B07VZL3L5V,Samsung,"Samsung Galaxy A20 US Version Factory Unlocked Cell Phone with 32GB Memory, 6.4"" Screen, [SM-A205UZKAXAA], 12 Month Samsung US Warranty, GSM & CDMA Compatible, Black"
B07W14HFQP,Motorola,Motorola Moto G4 Play (4th Generation) 16GB 4G LTE Unlocked ONLY GSM 5 Inches International Version No Warranty (White)
B07W166JW7,Samsung,"Samsung Galaxy A50 128GB, 4GB RAM 6.4"" Display, 25MP, Triple Camera, Global 4G LTE Dual SIM GSM Factory Unlocked A505G/DS - International Model (Blue, 128 GB)"
B07W7VBHRC,Google,Google - Pixel 3a XL with 64GB Memory Cell Phone (Unlocked) - Clearly White (Renewed)
B07WCCNV2D,Xiaomi,"Xiaomi Redmi Note 7 (64GB, 4GB RAM) 6.3"" Display, 48MP + 5MP AI Dual Rear Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Model (Moonlight White)"
B07WGR47L9,HUAWEI,"Huawei Y5 2019 AMN-LX3 Dual SIM 32GB+2GB RAM 5.71"" Display Factory Unlocked (International Version) (Modern Black)"
B07WHKYDV3,Samsung,"Samsung Galaxy Note 10 SM-N970F/DS 256GB 8GB RAM (Factory Unlocked) 6.3"" (GSM ONLY, No CDMA) - International Version (Aura Glow)"
B07WJJFKYW,Motorola,"Motorola One Action - Unlocked Smartphone - Global Version - 128GB - Denim Blue (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, Metro"
B07WKSVF6X,Samsung,"Samsung Galaxy A50 128GB, 4GB RAM 6.4"" Display, 25MP, Triple Camera, Global 4G LTE Dual SIM GSM Factory Unlocked A505G/DS - International Model (Black, 128GB + 128GB SD + Case Bundle)"
B07WNSK9C1,Motorola,"Motorola One Action - Made for Latin America & Brazil - (Grey, 128GB, 4GB RAM) - Unlocked - GSM Latin American & Brazilian Bands - (Missing Specific U.S. GSM Bands) - No Warranty - No CDMA - XT2013-1"
B07WP6ZLL8,Samsung,"Samsung Galaxy Note 10+ N975F/DS 256GB, 6.8' Dynamic AMOLED Screen, 12GB RAM, Quad Camera, 4K UHD Factory Unlocked LTE Smartphone - (International Version) (Aura Black)"
B07WSJYDXX,Motorola,Motorola G6 – 32 GB – Unlocked (AT&T/Sprint/T-Mobile/Verizon) – Deep Indigo - (U.S. Warranty) - PAAE0011US
B07WSXH2W2,Motorola,"Motorola Moto E5 (16GB, 2GB) 5.7"" Display, 4000 mAh All Day Battery, FM radio - (GSM+AT&T+Tmobile + Verizon) Factory Unlocked 4G LTE Smartphone - XT1920DL (US Warranty) (Gray)"
B07WVRJQ7V,Samsung,"Samsung Galaxy S9 (64GB, 4GB RAM) 5.8"" QHD+ Display, IP68 Water Resistance, 3000mAh Battery - GSM/CDMA Unlocked (AT&T/T-Mobile/Verizon/Sprint) w/US Warranty - SM-G960U (Midnight Black)"
B07WW25BSV,Xiaomi,"Xiaomi Mi A3 128GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)"
B07WXKWDT2,Motorola,"Motorola Moto G7 Play (32GB, 2GB RAM) 5.7"" HD+ Max Vision Display, Dual SIM GSM Factory Unlocked - XT1952-1, US & Global 4G LTE International Model (Deep Indigo, 32 GB)"
B07X5RRZFP,Xiaomi,"Xiaomi Mi 9T Pro (128GB, 6GB RAM) 6.39"" Display, Snapdragon 855, AI Rear Triple Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Glacier Blue)"
B07X5SHN81,Xiaomi,"Xiaomi Mi 9T Pro (128GB, 6GB RAM) 6.39"" Display, Snapdragon 855, AI Rear Triple Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Carbon Black)"
B07X5VF1FM,Xiaomi,"Xiaomi Mi 9T Pro (128GB, 6GB RAM) 6.39"" Display, Snapdragon 855, AI Rear Triple Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Flame Red)"
B07XF928ZP,Sony,Sony Xperia 5 Unlocked Smartphone
B07XJ5RSX3,Motorola,"Motorola Moto E6 Smartphone with 16GB Memory, Unlocked - Starry Black"
B07XQJ33PL,Samsung,"Samsung Galaxy A10s (32GB, 2GB RAM) 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear Camera+8MP Front Facing Camera- 4G LTE Dual SIM GSM Factory Unlocked A107M/DS (Latin Specs M (Black, Dual SIM)"
B07XVMYN2N,Motorola,"Motorola Moto E6 Plus (32GB, 2GB RAM) 6.1"" Max Vision Screen, 3000mAh Removable Battery, Hotspot, FM Radio, US + Global 4G LTE Dual SIM GSM Factory Unlocked XT2025-1 - International Model (Graphite)"
B07XVNDQMR,OnePlus,"OnePlus 6T A6013 Dual Sim 128GB/8GB (Mirror Black) - Factory Unlocked - GSM ONLY, NO CDMA (Renewed)"
B07XVS6NQH,Samsung,Samsung Galaxy Note 9 N960U 128GB CDMA + GSM Unlocked Smartphone
B07XVZXR5Y,Nokia,"Nokia 7.2 - Android 9.0 Pie - 128 GB - 48MP Triple Camera - Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 6.3"" FHD+ HDR Screen - Charcoal - U.S. Warranty"
B07XW28MHX,Nokia,"Nokia 6.2 - Android 9.0 Pie - 64 GB - Triple Camera - Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 6.3"" FHD+ HDR Screen - Black - U.S. Warranty"
B07XWVPRWZ,Motorola,"Moto G7 Play - Unlocked - 32 GB - Deep Indigo (US Warranty) for AT&T, T-Mobile, Sprint, Boost, Cricket, & Metro - PAE80011US (Renewed)"
B07XZJG7V9,Samsung,Samsung Galaxy S10 Plus G975U 128GB T-Mobile GSM Unlocked - Prism Black (Renewed)
B07XZMGC3J,Motorola,"Motorola One Zoom 128GB, 4GB RAM XT2010-1, 48MP Sensor Quad Pixel, 6.4"" Full HD+ LTE Factory Unlocked Smartphone - International Version (Grey Techno)"
B07Y336C8S,Xiaomi,"Xiaomi Mi 9 Lite 64GB + 6GB RAM, 6.39” AMOLED FHD+ LTE 48MP AI Triple Camera Factory Unlocked Smartphone - Global Version (Aurora Blue)"
B07Y4YJ98Z,Xiaomi,"Xiaomi Mi 9 Lite 128GB + 6GB RAM, 6.39” AMOLED FHD+ LTE 48MP AI Triple Camera Factory Unlocked Smartphone - Global Version (Pearl White)"
B07Y8Q17N9,Xiaomi,"Xiaomi Mi 9 Lite (64GB, 6GB RAM) 6.39"" Display, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Onyx Grey, 64 GB)"
B07Y8XK9GC,Xiaomi,"Xiaomi Redmi Note 8 Pro (64GB, 6GB) 6.53"", 64MP Quad Camera, Helio G90T Gaming Processor, Dual SIM GSM Unlocked - US & Global 4G LTE International Version (Pearl White, 64 GB)"
B07Y8YWTFL,Xiaomi,"Xiaomi Redmi Note 8 Pro 64GB, 6GB RAM 6.53"" LTE GSM 64MP Factory Unlocked Smartphone - Global Model (Mineral Grey)"
B07YBHNTSK,Google,"Google Pixel 3a XL Verizon Just Black, 64GB (Renewed)"
B07YBVZ2PW,ASUS,"ASUS ROG Phone 2 (ZS660KL) Smartphone 128GB ROM 8GB RAM Snapdragon 855 Plus 6000 mAh NFC Android 9.0 - GSM Only International Version, No Warranty (Black)"
B07YF4PB4R,Xiaomi,"Xiaomi Mi 9 Lite (128GB, 6GB RAM) 6.39"" Display, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Aurora Blue, 128 GB)"
B07YJHXZT6,Xiaomi,"Xiaomi Redmi Note 8 64GB + 4GB RAM, 6.3"" LTE 48MP Factory Unlocked GSM Smartphone - International Version (Moonlight White)"
B07YMNLXL3,Google,Google Pixel 4 - Just Black - 64GB - Unlocked
B07YN4TPDW,Xiaomi,"Xiaomi Redmi Note 8 (64GB, 4GB) 6.3"" Display, Snapdragon 665, 48MP Quad Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Space Black, 64GB +Case Bundle)"
B07YQ58NPF,Xiaomi,"Xiaomi Redmi Note 8 Pro 128GB, 6GB RAM 6.53"" LTE GSM 64MP Smartphone - Global Model (Mineral Grey)"
B07YSSGS7C,Samsung,"Samsung Galaxy S10e G970U Sprint + GSM Unlocked 256GB (U.S. Warranty), Flamingo Pink (Renewed)"
B07YVGVQKL,Samsung,"Samsung Galaxy A50 SM-A505G 128GB, Dual Sim, 6.4"" Infinity-U Display, Triple Camera, 4GB RAM, GSM Unlocked International Model, No Warranty (White)"
B07YVH6QRT,Samsung,"Samsung Original Galaxy Watch Active2 w/; auto Workout Tracking, and pace Coaching Enhanced Sleep Tracking Analysis Stainless Steel CASE and Leather Band (International Model) (Black, 44mm) No LTE"
B07YZLRS3Z,Xiaomi,"Xiaomi Redmi Note 8 64GB + 4GB RAM, 6.3"" LTE 48MP Factory Unlocked GSM Smartphone - International Version (Space Black)"
B07YZS1PBD,Motorola,"Motorola Moto E6 Plus (64GB, 4GB) 6.1"", 3000mAh Removable Battery, FM Radio, US + Global 4G LTE Dual SIM GSM Factory Unlocked XT2025-1 - International Model (Graphite, 64 GB)"
B07YZS6QT3,Samsung,"Samsung Galaxy A30S w/On-Screen Fingerprint (64GB, 4GB) 6.4"", Triple Camera, Dual SIM GSM Unlocked A307G/DS - US + Global 4G LTE International Model (64GB + 64GB SD + Case Bundle) (Black)"
B07Z3XZDT5,Samsung,"Samsung Galaxy Note 10 Factory Unlocked Cell Phone with 256GB (U.S. Warranty), Aura Black/ Note10 (Renewed)"
B07Z41LHPB,Samsung,"Samsung Galaxy Note 10+ Plus 256GB GSM Unlocked Smartphone, Aura Glow / Silver (Renewed)"
B07Z8BL2VW,Xiaomi,"Xiaomi Redmi 8A (32GB, 2GB RAM) 6.22"" HD Display, Snapdragon 439, 5000mAh Battery, Dual SIM GSM Unlocked - US & Global 4G LTE International Version (Midnight Black, 32 GB)"
B07ZDJ6V5S,OnePlus,"Oneplus 7 Pro GM1910 256GB, 8GB, Dual Sim, 6.67 inch, 48MP Main Lens Triple Camera, GSM Unlocked International Model, No Warranty (Nebula Blue) (Renewed)"
B07ZDJCL76,Samsung,"Samsung Galaxy A20s A207/DS, 32GB/3GB RAM Dual SIM 6.5''HD+ Snapdragon 450, Factory Unlocked (International Version) - (Black)"
B07ZG6W4S2,Motorola,"Motorola Moto G8 Play XT2015-2 (32GB) 6.2"" (19:9) HD+ 4G LTE GSM Factory Unlocked Smartphone (International Version) (Obsidian Grey)"
B07ZGHYFZ4,Xiaomi,Xiaomi Mi Note 10 128GB 108MP Penta Camera 6.47″ LTE Factory Unlocked Smartphone (International Version) (Glacier White)
B07ZHPCJW3,OnePlus,OnePlus 7T 8GB RAM 128GB ROM Factory Unlocked 6.55 inch AMOLED 90Hz Display Dual SIM Frosted Silver US Warranty
B07ZP9ZWFM,Google,Google Pixel 3a G202G with 64GB Memory Cell Phone (Unlocked) - Just Blak (Renewed)
B07ZPJBN55,Motorola,"Motorola Moto G8 Play (32GB, 2GB RAM) 6.2"" HD+ Display, Dual SIM GSM Unlocked (at&T/T-Mobile/MetroPCS/Cricket/H2O) - XT2015-2 - International Version (Obsidian Grey, 32GB + 64GB SD + Case Bundle)"
B07ZPKBL9V,Apple,"Apple iPhone 11, 64GB, Unlocked - Red (Renewed)"
B07ZPKZSSC,Apple,"Apple iPhone 11 Pro, 64GB, Fully Unlocked - Space Gray (Renewed)"
B07ZQSGP53,Xiaomi,"Xiaomi Redmi Note 8, 32GB/3GB RAM 6.3"" FHD+ Display Snapdragon 665, Dual SIM Factory Unlocked Global Version (Space Black)"
B081H6STQQ,Sony,Sony Xperia 1 Unlocked Smartphone and WH1000XM3 Wireless Noise Cancelling Heaphones
B081TJFVCJ,Apple,"Apple iPhone X, 64GB, Gray - Fully Unlocked (Renewed)"
B0825BB7SG,Samsung,"Straight Talk Samsung Galaxy A10e Smartphone 5.8"" 32GB Memory 8MP Camera"
